task,start_ns,duration_ns
construct_combined_index_npu,141960224,2470189
npu_kernel_run,142152637,434299
read_kernel_output,142587176,466781
automaton,144049755,2484616
construct_escape_carry_index,144054163,9077
prepare_kernel_input,144063360,333269
construct_combined_index_npu,144430613,2483755
npu_kernel_run,144623246,420523
read_kernel_output,145044010,474856
automaton,146534471,2450462
construct_escape_carry_index,146538459,8756
prepare_kernel_input,146547295,333469
construct_combined_index_npu,146914558,2451875
npu_kernel_run,147106871,432896
read_kernel_output,147540008,466259
automaton,148985073,2499936
construct_escape_carry_index,148989131,8676
prepare_kernel_input,148997888,335112
construct_combined_index_npu,149366633,2498873
npu_kernel_run,149557343,429550
read_kernel_output,149987133,471470
automaton,151485149,2448257
construct_escape_carry_index,151489507,8596
prepare_kernel_input,151498173,333640
construct_combined_index_npu,151865727,2457955
npu_kernel_run,152058380,431864
read_kernel_output,152490485,470858
automaton,153933507,2448868
construct_escape_carry_index,153937845,8195
prepare_kernel_input,153946110,339511
construct_combined_index_npu,154323833,2441054
npu_kernel_run,154515504,432676
read_kernel_output,154948421,472261
automaton,156382476,2448358
construct_escape_carry_index,156386734,8746
prepare_kernel_input,156395560,335373
construct_combined_index_npu,156765037,2444441
npu_kernel_run,156957500,423439
read_kernel_output,157381179,465789
automaton,158830974,2451974
construct_escape_carry_index,158835132,8085
prepare_kernel_input,158843367,332337
construct_combined_index_npu,159209678,2458387
npu_kernel_run,159405788,424230
read_kernel_output,159830269,464305
automaton,161283049,2449359
construct_escape_carry_index,161287347,9167
prepare_kernel_input,161296594,337527
construct_combined_index_npu,161668255,2451694
npu_kernel_run,161860858,437035
read_kernel_output,162298133,471990
automaton,163732549,2449670
construct_escape_carry_index,163736867,8726
prepare_kernel_input,163745673,340382
construct_combined_index_npu,164120140,2445011
npu_kernel_run,164313294,431865
read_kernel_output,164745389,469656
automaton,166182319,2451995
construct_escape_carry_index,166186457,8356
prepare_kernel_input,166194883,336445
construct_combined_index_npu,166565352,2456282
npu_kernel_run,166758145,431234
read_kernel_output,167189619,473533
automaton,168634404,2447717
construct_escape_carry_index,168641217,8566
prepare_kernel_input,168649853,337747
construct_combined_index_npu,169021835,2450742
npu_kernel_run,169215200,431453
read_kernel_output,169646904,468253
automaton,171082221,2519302
construct_escape_carry_index,171086409,8526
prepare_kernel_input,171095045,343789
construct_combined_index_npu,171472798,2514653
npu_kernel_run,171665060,432646
read_kernel_output,172097947,474234
automaton,173601613,2468245
construct_escape_carry_index,173605841,8696
prepare_kernel_input,173614607,339531
construct_combined_index_npu,173987651,2471201
npu_kernel_run,174180415,404623
read_kernel_output,174585278,468614
automaton,176069949,2473485
construct_escape_carry_index,176074146,8737
prepare_kernel_input,176082963,342105
construct_combined_index_npu,176459052,2466953
npu_kernel_run,176651846,434299
read_kernel_output,177086406,471870
automaton,178543534,2468606
construct_escape_carry_index,178547752,7774
prepare_kernel_input,178555597,336865
construct_combined_index_npu,178926216,2483524
npu_kernel_run,179118779,426094
read_kernel_output,179545123,464085
automaton,181012240,2475038
construct_escape_carry_index,181016608,9318
prepare_kernel_input,181026006,350171
construct_combined_index_npu,181410000,2466462
npu_kernel_run,181602944,429771
read_kernel_output,182032955,470237
automaton,183487429,2447005
construct_escape_carry_index,183491426,9228
prepare_kernel_input,183500724,342586
construct_combined_index_npu,183876663,2447286
npu_kernel_run,184069607,436563
read_kernel_output,184506421,468313
automaton,185934534,2452125
construct_escape_carry_index,185938642,8526
prepare_kernel_input,185947248,339320
construct_combined_index_npu,186324139,2449149
npu_kernel_run,186515550,435582
read_kernel_output,186951362,471800
automaton,188386759,2442066
construct_escape_carry_index,188390947,12614
prepare_kernel_input,188403641,336345
construct_combined_index_npu,188773479,2440763
npu_kernel_run,188966433,431213
read_kernel_output,189397896,466881
automaton,190828916,2477633
construct_escape_carry_index,190833043,8657
prepare_kernel_input,190841770,338759
construct_combined_index_npu,191214433,2483644
npu_kernel_run,191409962,429650
read_kernel_output,191839852,467572
automaton,193306689,22562525
construct_escape_carry_index,193311087,12404
prepare_kernel_input,193323561,341193
construct_combined_index_npu,193698288,22590337
npu_kernel_run,193890811,436393
read_kernel_output,194327444,466510
automaton,215869585,2431917
construct_escape_carry_index,215892649,9638
prepare_kernel_input,215902517,348658
construct_combined_index_npu,216288876,2422609
npu_kernel_run,216491368,500464
read_kernel_output,216992283,472120
automaton,218301702,2430064
construct_escape_carry_index,218325046,9468
prepare_kernel_input,218334645,341674
construct_combined_index_npu,218711686,2417439
npu_kernel_run,218907565,473653
read_kernel_output,219381599,467462
automaton,220731956,2423090
construct_escape_carry_index,220750862,8185
prepare_kernel_input,220759157,335182
construct_combined_index_npu,221129325,2429082
npu_kernel_run,221330134,462713
read_kernel_output,221793238,469215
automaton,223155207,2436716
construct_escape_carry_index,223173401,8877
prepare_kernel_input,223182378,341594
construct_combined_index_npu,223558557,2436817
npu_kernel_run,223753455,483492
read_kernel_output,224237338,472641
automaton,225592103,2430404
construct_escape_carry_index,225609987,8616
prepare_kernel_input,225618693,341554
construct_combined_index_npu,225995524,2424142
npu_kernel_run,226190371,467021
read_kernel_output,226657753,467521
automaton,228022667,2425124
construct_escape_carry_index,228027316,8526
prepare_kernel_input,228035912,349179
construct_combined_index_npu,228419816,2416568
npu_kernel_run,228614203,438166
read_kernel_output,229052610,472912
automaton,230447891,2428882
construct_escape_carry_index,230452099,8737
prepare_kernel_input,230460916,340923
construct_combined_index_npu,230836544,2427579
npu_kernel_run,231031632,433398
read_kernel_output,231465270,468424
automaton,232876903,2425545
construct_escape_carry_index,232881091,8636
prepare_kernel_input,232889797,340142
construct_combined_index_npu,233264324,2426937
npu_kernel_run,233461686,432946
read_kernel_output,233894883,474274
automaton,235302538,2452195
construct_escape_carry_index,235306776,7965
prepare_kernel_input,235314811,342666
construct_combined_index_npu,235691461,2450112
npu_kernel_run,235885858,428618
read_kernel_output,236314727,498460
automaton,237754973,2425285
construct_escape_carry_index,237761896,8316
prepare_kernel_input,237770292,336605
construct_combined_index_npu,238141773,2432478
npu_kernel_run,238341870,413911
read_kernel_output,238756021,467252
automaton,240180348,2432548
construct_escape_carry_index,240184957,8225
prepare_kernel_input,240193262,346634
construct_combined_index_npu,240574541,2426908
npu_kernel_run,240769349,431083
read_kernel_output,241200682,471159
automaton,242613036,2428541
construct_escape_carry_index,242618587,9698
prepare_kernel_input,242628365,338569
construct_combined_index_npu,243001639,2434802
npu_kernel_run,243196487,434820
read_kernel_output,243631547,468955
automaton,245041667,2433109
construct_escape_carry_index,245046035,8115
prepare_kernel_input,245054311,348216
construct_combined_index_npu,245436642,2419073
npu_kernel_run,245630387,431765
read_kernel_output,246062402,473523
automaton,247474906,2429262
construct_escape_carry_index,247478924,8927
prepare_kernel_input,247487931,334391
construct_combined_index_npu,247855875,2429703
npu_kernel_run,248048668,430022
read_kernel_output,248478930,467321
automaton,249904258,2428551
construct_escape_carry_index,249908236,8416
prepare_kernel_input,249916732,335292
construct_combined_index_npu,250285778,2418071
npu_kernel_run,250480185,431684
read_kernel_output,250912109,491117
automaton,252333059,2431126
construct_escape_carry_index,252336936,8677
prepare_kernel_input,252345683,324582
construct_combined_index_npu,252704009,2437267
npu_kernel_run,252896542,450400
read_kernel_output,253347182,465738
automaton,254764285,2427128
construct_escape_carry_index,254768553,7654
prepare_kernel_input,254776287,331335
construct_combined_index_npu,255141436,2433330
npu_kernel_run,255338368,421465
read_kernel_output,255760073,464656
automaton,257191503,2428240
construct_escape_carry_index,257195601,9017
prepare_kernel_input,257204688,336785
construct_combined_index_npu,257574946,2416538
npu_kernel_run,257767319,433307
read_kernel_output,258200867,470066
automaton,259620264,2429161
construct_escape_carry_index,259623971,7724
prepare_kernel_input,259631776,325894
construct_combined_index_npu,259991674,2435875
npu_kernel_run,260184227,432897
read_kernel_output,260617364,468153
automaton,262049516,2432387
construct_escape_carry_index,262053673,8316
prepare_kernel_input,262062069,332217
construct_combined_index_npu,262427739,2431596
npu_kernel_run,262620633,431514
read_kernel_output,263052387,475657
automaton,264482144,2416398
construct_escape_carry_index,264486322,8175
prepare_kernel_input,264494587,331235
construct_combined_index_npu,264859506,2410196
npu_kernel_run,265051949,431794
read_kernel_output,265483983,470277
automaton,266898672,2433459
